회사명,고유번호
에이치에스제일차유동화전문유한회사,1151392
씨앤씨코퍼레이션,1466230
트러스트제삼차,1532454
백인종합건설,1399859
위드문브라운,1535497
제이온스토리,1535503
더블유피디제사차,1535521
키스에스에프제구차,1535530
신영디비제삼차,1535558
브이키퍼,1535600
옐로디지털마케팅,1081914
진영이앤씨,769352
디와이원큐제일차,1536371
에이케이원큐제일차,1536380
대유몽베르제오차,1536399
불스하나제이차,1536405
키스에스비제오차,1536432
소비코,206543
오원엠앤아이,555731
케이비원동제일차,1531385
유상테크,1386235
제이앤케이플러스,1328064
케이앰이엔지,1500066
케이원제6호위탁관리부동산투자회사,1209802
진영글로벌,1374151
비에프펀드대부,1485864
한양에너지,1437210
비제이에스,1367896
경동공업,1496143
엘에이치엔,1224315
첼린저제삼십일차유동화전문유한회사,1533268
이엔에이치,809632
옳은미래,1470969
솜코리아,975801
하이원흥제일차,1531233
케이비에코제일차,1531251
드림에너지베트맨주유소,1329425
이윤신의이도,1017168
디비엔피코팅,1531400
동양금속공업,1155103
라온제나,1498442
제이앤제이마린,1454420
한성레미콘,245348
중경디앤씨,1338274
HM금속,521239
뉴레이크얼라이언스더헬스케어,1532348
어반개런티천안제일차,1534106
아틀란티스고경제일차,1534115
신보2021제4차유동화전문유한회사,1534179
제이엠디,1306910
빌리프삼송,1535895
데일리바이오헬스케어1호창업벤처전문사모투자,1535901
카이로스시티,1383751
미래티엠에스,1463367
서주씨엔씨,1102952
명신산업황성,1339769
주)참존종합건설,1008188
창덕,1384325
케이티엠유통,1101537
신승상사,1086830
협진기계,1140350
용암산업개발,892669
진목개발,1501685
한일신재생,1223723
삼주테크,1477625
휴미디어,1476565
리베라종합건설,464615
보아스디앤씨,1315635
화성희망학교사랑,661564
주)화방개발,1415634
라까사호텔,947826
농수산물마켓,1088810
리앤이엠지엠,1484175
리치게이트제삼차,1532409
우리에스케이알제,1532436
티알유동화제일차,1532445
현대산업기계,669265
케이디제이플러스,1534212
뉴스타와니제삼차,1534221
죽전공간제일차,1534230
죽전공간제이차,1534249
메리골드제이십일차,1534258
메리골드제이십차,1534267
타키온비앤티,1507272
디식스인베스트,1507768
용인스마트물류,1533967
엘아이,1133271
신덕개발,618854
세진에프앤디,1476325
유엔지스틸,1298301
아이디뷰티,1098002
진영지앤티,528700
하이코리아,1213799
디와이파트너스,1224555
유엠씨메디,1436211
리앤신,1374708
케이씨엠,1142695
한강라이프,837796
하성,872911
한자태양광,1294590
대아상호저축은행,111892
주안,1155705
문경약돌돼지,1506963
굿앤굿트레이드,1398911
이랜드위시디자인,920290
티앤제이,1435443
이엔테크놀로지,610357
성화디엔씨,1455100
이지스글로벌위탁관리부동산투자회사,1490981
에스에이치엠,963709
브랜드랩,566339
제이비에스피씨제십삼차유동화전문유한회사,1207345
큐젠바이오텍,1179592
"VeriSign,Inc.",843919
이매진아시아,122339
지아이비캡스,1536043
청라에너지제일차,1536052
오션파이브제일차,1536061
우리에이치케미칼제일차,1536070
농업회사법인보령1농장,1226650
삼오전자,1366268
오산씨네마,1458657
아시아드파크,1369539
에이그라스,1256855
제이시스메디칼,922173
엘시,1474479
탐스코리아,1038763
갤러리아포레,817598
키페어,1267198
와이디에스홀딩스,1508703
넥스포츠,1532579
파나씨티,628781
아이플랜파트너스,615769
브라보앤뉴,1294998
하남토건,1460324
키다리이엔티,1143685
대진흥업운수,1496930
동인비오비,1383405
에프엠코스메틱,1287086
아이차밍,1471454
에스디씨,1101157
농업회사법인합천유통,777953
가온솔루션,1310135
하나로지엔씨,1311295
한국종합주택관리,1495649
엘엠씨종합개발,1380976
스타코리아,1210659
삼성에이아이윈,1176124
몬산토코리아,167095
마레보,1085318
용창,1400702
고려주택건설,1231829
에이엠에스,1471074
맥스타일관리,974884
엘피씨렌탈,693970
큐베컨,1475937
상명진흥,1144082
마그넷,1141182
O-NetCommunications(HK)Limited,1533055
운염스카이,1533073
베타온,1533082
케이원홀딩스,1311480
와이이에스,1286351
이앤알파워홀딩스,1079982
인사이드정보,1472408
티오엠네트웍,1499672
티비성수,1385777
평가옥푸드시스템,1318438
삼성메디칼,1012473
금광종합건설,1221196
유경,609713
조인솔루션,1074303
세종하늘,1220993
와이지시네마,1258172
렉스인베스터,958725
농업회사법인푸디에르,1531835
세현제이차,1356711
세현제사차,1356784
하이브산업개발,1393615
씨티컴퍼니,1455544
케이비서면비스타제일차,1535512
케이아이에스버니,1535576
알비디케이하임,1356757
대방홀딩스,1536654
네비온,660343
에스티엠넷,871231
부농산업,1147548
준인베스트,1301933
해리개발,1310834
유엘건설,1104321
뉴로스정밀,1211180
엘씨,492636
코스메랩,1167986
모란프라임,1313169
한국디지털매니지먼트,1465912
케이피이,866716
에프원홀딩스,1148404
트레스자산운용,1531905
윤성회계법인,1432260
씨엠텍21,1385014
삼인개발,1469501
렌딧소셜대부,1222025
대승프론티어,570396
에스엠비투자파트너스,369392
지오네이션,1134234
대광,681841
에이치제이홀딩스,1154803
와이앤에이치,1353468
수성디엔씨,1307034
월드퍼니처,1138568
케이엘개발,1301094
천경,1332890
지에스디,1372746
해오름산업,1368877
더함메이드,1405673
토탈손해사정,1455641
대산주택,1073304
동성로씨앤디,1175213
유앤에스유동화전문유한회사,1007046
스마트파이낸싱제이십차,1532968
한빛문화재단,441465
티에스에스코리아,956055
정원주택개발,1298383
알켄즈,370802
비앤드알산업자동화,1508794
보성열처리,827498
신일디엔피,665764
와이케이동그라미,1146707
서광시스템,1365807
지움포유,1486845
동양화인개발,1151417
신도여객자동차,1511372
백합홀딩스,1478767
케이맥스,998121
제신약품,204156
선호상사,976299
이노파크랩스,1534823
조인핸즈네트워크,1534869
에스에이에스,808402
고천건설,1503887
제이엔케이알에이엠,1432039
더마랩,1291326
라인원건설,300195
휴먼스틸,1398522
유니온기업,1224722
미아삼양제일차,1531428
카이세이코리아,1476811
보광산업개발,1504798
케이엠정밀,1103067
데일리펀딩대부,1306187
AMIRALGESTION,1531640
청담종합건설,1142279
부산하나로카드,616157
티엘이앤씨,1416411
에스피엠,964382
효동건설,1254538
세븐스퀘어,1222751
제이에이치투자,1222070
소인국테마파크,1474451
한일종합건설,1034022
엠아이알에스티비,1497434
머스트벤처스,1533259
쎄코,976633
A.M.C,917612
신보2021제2차유동화전문유한회사,1533277
실버판테온제이차,1535017
크레스트아시아자산운용,1535026
비케이계양제일차,1535035
비케이연산제일차,1535053
에코빌,1506422
스위트제구차,1535062
스위트제십일차,1535099
텍스밀,624891
에이랩,1370571
탑스텍,1372968
동남,1096660
태진,1457551
마봉,926832
성진철재,1508448
청주그린에너지,1054390
형지쇼핑,982227
비에스물류,1363678
하나에프엠케이,482499
디에스알인터내셔널,1400818
매니아원,1533374
디비위성유동화전문유한회사,1533462
제마,1533471
지아이비에이에프,1533499
씨지에스씨아이엠비증권홍콩한국지점,1533514
신한프라임제일차,1535202
신한프라임제이차,1535211
밸류플러스에이치엠제삼차,1535220
쥐피에스21제이차,1535239
에스디에스산업,1138939
지베스코자산운용,1536131
청화디앤씨,1205578
벡터기술투자,1396533
엠지비파트너스,1360699
세운축산,1477175
신라애니멀그룹,1218448
미주테크,1452787
토이토이,1371330
위즈모바일,1470525
피앤씨인베스트먼트대부,1147830
갤러리아건설,1332924
필연매니지먼트,1531853
한창,1547252
그레이트탕정,1549658
에이에스티제이,1549667
태안비치컨설팅,1543380
장호해운,1542798
정석개발,617572
제일에스에프,1065305
제일화섬,148735
우드코리아,919212
윤성개발,1409369
금창산업,972114
해맑은식품,666709
아트서비스,445878
농업회사법인모닝바이오텍,1399831
지오디엔씨,1546439
제이온지피,1550098
슈퍼시리즈제십차유동화전문유한회사,1536609
효진기공,1256615
EV토지개발,1549038
키스에스에프제팔차,1550140
에스엠스틸디비제일차,1550177
정현주택,1540967
실크로드티앤디,1539730
타이탄홀딩스,1543627
초담테크,1541984
오리엔트플라스틱,780939
에이치디씨아이서비스,249636
우림이앤엠,1509313
재담,1509030
향호,1309519
한국아이엠씨증권,1541595
퍼플엠,1491722
레드독제일차,1545801
해피얼스제일차,1545810
해피얼스제이차,1545829
팀씨,1464083
하이엠엔알,1466425
화이트건설,1544334
퀸홀딩스,1543511
센텀제이에스,1550122
비케이성형홀딩스,1549940
아이디에스앤트러스트,339197
아이리스콥,1142206
하이코스,1435391
송스,145419
김포인천고속물류,1537112
인천남항물류,1537121
이솔산업,1288711
오엠티,1551857
이글라운드,1551501
대웅산업,817941
마카온바이오테라퓨틱스,1549603
농업회사법인봉산지피,1135330
수앤수제주,1331086
에이지에이텍스,975634
에이치비피제일차,1543973
해피문제이차,1543982
백터네이트코리아,1541090
제이엘모터스,1370669
스텔라대부금융,1330528
동화홀딩스,1506811
대신물산,920209
아이테르,1532205
뉴스타중봉,1540684
이즈엘,1325951
베이직미디어,1506440
대명티피앤이,1344716
에이엠,488420
순천선월제일차,1545926
한영모터스,1075065
계진푸드농업회사법인,1311781
우림엔지니어링,1538306
서울강재,1545980
아이앤에스,1550812
벨에포크자산운용,1550821
이엠에스,603843
구도자산운용,1540879
엘라,1327056
스팍스자산운용,373784
제이에스텍스타일,1473522
반석,1477865
엔브이7홀딩스,1552157
이든건설,1549694
프로젝트성내투,1542734
프로젝트성내원,1542743
동산산업단지개발,873099
일비충천,1545069
리버포레제이차,1545139
유케이이엔씨,1537653
하임전자,1543371
에슬린,943255
와이즈오토홀딩스,1308547
지지스틸,815688
진명테크,1449145
씨드앤콘텐츠,1532816
레터팜,1462845
아레스홀딩스,1533116
일진저스템,1539527
데브그루,1541009
현대엘앤알,931296
한투에스지제일호,1531792
에스피원,661722
부성티에프시,179629
KMWHoldingsLLC,1541425
청경건설,1294721
한국교직원공제회,313995
광진섬유,914572
백록레미콘,1222511
슈프림제십구차유동화전문유한회사,1552281
리얼티뱅크,481700
한국정상화성,1540222
지우게임즈,1552722
에이치앤씨게임즈,1303232
서울고속관광,1509669
동진개발,1546475
